CNPJ;UF;Ente Federativo;Regime
46137444000174;SP;Agudos;RGPS
67360420000150;SP;Alambari;RGPS
43162791000169;SP;Alfredo Marcondes;RGPS
45152782000112;SP;Altair;RGPS
45298569000113;SP;Altinópolis;RPPS
44440121000120;SP;Alto Alegre;RGPS
58987629000157;SP;Alumínio;RGPS
46599817000129;SP;Álvares Florence;RGPS
43206424000110;SP;Álvares Machado;RGPS
44518488000119;SP;Álvaro de Carvalho;RPPS
44518405000191;SP;Alvinlândia;RGPS
45781176000166;SP;Americana;RPPS
43976166000150;SP;Américo Brasiliense;RGPS
45160173000105;SP;Américo de Campos;RGPS
43465459000173;SP;Amparo;RGPS
44659076000107;SP;Analândia (antigo Anápolis);RGPS
44428506000171;SP;Andradina;RGPS
46634234000191;SP;Angatuba;RGPS
46634135000100;SP;Anhembi;RGPS
44853331000140;SP;Anhumas;RGPS
46680518000114;SP;Aparecida;RGPS
46605051000148;SP;Aparecida d'Oeste;RPPS
46634242000138;SP;Apiaí;RGPS
58993577000121;SP;Araçariguama;RPPS
45511847000179;SP;Araçatuba;RGPS
46634069000178;SP;Araçoiaba da Serra;RGPS
45323474000102;SP;Aramina;RGPS
46634176000104;SP;Arandu;RPPS
65058984000107;SP;Arapeí;RGPS
45276128000110;SP;Araraquara;RGPS
44215846000114;SP;Araras;RPPS
01612853000147;SP;Arco-Íris;RGPS
46137428000181;SP;Arealva;RGPS
45195963000126;SP;Areias;RGPS
46634515000144;SP;Areiópolis;RGPS
45117116000143;SP;Ariranha;RGPS
45735552000186;SP;Artur Nogueira;RPPS
56901275000150;SP;Arujá;RGPS
65712002000159;SP;Aspásia;RPPS
46179941000135;SP;Assis;RPPS
45279635000108;SP;Atibaia;RGPS
45660594000103;SP;Auriflama;RGPS
46137436000128;SP;Avaí;RGPS
45665890000199;SP;Avanhandava;RGPS
46634168000150;SP;Avaré;RPPS
45093267000109;SP;Bady Bassitt;RPPS
44553790000108;SP;Balbinos;RGPS
45142353000164;SP;Bálsamo;RGPS
45196698000109;SP;Bananal;RGPS
46634424000109;SP;Barão de Antonina;RGPS
46162178000130;SP;Barbosa;RGPS
46181376000140;SP;Bariri;RGPS
46172888000140;SP;Barra Bonita;RGPS
67360396000159;SP;Barra do Chapéu;RGPS
46634317000180;SP;Barra do Turvo;RGPS
44780609000104;SP;Barretos;RPPS
45370087000127;SP;Barrinha;RGPS
46523015000135;SP;Barueri;RPPS
45547403000193;SP;Bastos;RGPS
45299104000187;SP;Batatais;RGPS
46137410000180;SP;Bauru;RPPS
45709920000111;SP;Bebedouro;RPPS
44447944000187;SP;Bento de Abreu;RGPS
44563591000180;SP;Bernardino de Campos;RGPS
68020916000147;SP;Bertioga;RPPS
44430783000119;SP;Bilac;RPPS
46151718000180;SP;Birigui;RPPS
46523288000180;SP;Biritiba-Mirim;RPPS
46717104000112;SP;Boa Esperança do Sul;RGPS
44498988000136;SP;Bocaina;RGPS
46634143000156;SP;Bofete;RGPS
46634499000190;SP;Boituva;RGPS
52359692000162;SP;Bom Jesus dos Perdões;RPPS
60123064000101;SP;Bom Sucesso de Itararé;RGPS
44544906000142;SP;Borá;RGPS
46189734000161;SP;Boracéia;RGPS
46737219000179;SP;Borborema;RGPS
54724802000173;SP;Borebi;RGPS
46634101000115;SP;Botucatu;RPPS
46352746000165;SP;Bragança Paulista;RGPS
44440832000102;SP;Braúna;RGPS
01614087000150;SP;Brejo Alegre;RGPS
45301652000102;SP;Brodowski;RPPS
46362927000172;SP;Brotas;RGPS
46634382000106;SP;Buri;RPPS
44435121000131;SP;Buritama;RPPS
45323698000114;SP;Buritizal;RGPS
46137469000178;SP;Cabrália Paulista;RGPS
46634432000155;SP;Cabreúva;RGPS
45189305000121;SP;Caçapava;RGPS
45192275000102;SP;Cachoeira Paulista;RGPS
45767829000152;SP;Caconde;RGPS
46186375000199;SP;Cafelândia;RGPS
44853505000174;SP;Caiabu;RGPS
46523064000178;SP;Caieiras;RPPS
53307906000110;SP;Caiuá;RPPS
46523023000181;SP;Cajamar;RPPS
64037815000128;SP;Cajati;RGPS
46614400000198;SP;Cajobi;RGPS
45227337000174;SP;Cajuru;RGPS
67360404000167;SP;Campina do Monte Alegre;RGPS
51885242000140;SP;Campinas;RPPS
45780095000141;SP;Campo Limpo Paulista;RGPS
45699626000176;SP;Campos do Jordão;RGPS
46585956000101;SP;Cananéia;RGPS
01619207000101;SP;Canas;RGPS
46179958000192;SP;Cândido Mota;RPPS
45374261000100;SP;Cândido Rodrigues;RPPS
57264517000105;SP;Canitar;RGPS
46634259000195;SP;Capão Bonito;RGPS
46634077000114;SP;Capela do Alto;RGPS
44723674000190;SP;Capivari;RPPS
46482840000139;SP;Caraguatatuba;RPPS
44892693000140;SP;Carapicuíba;RGPS
46599825000175;SP;Cardoso;RPPS
45735479000142;SP;Casa Branca;RGPS
44229805000187;SP;Cássia dos Coqueiros;RGPS
45663556000104;SP;Castilho;RGPS
45122603000102;SP;Catanduva;RPPS
45124344000140;SP;Catiguá;RGPS
45093663000136;SP;Cedral;RGPS
46634184000142;SP;Cerqueira César;RPPS
46634614000126;SP;Cerquilho;RPPS
46634572000123;SP;Cesário Lange;RGPS
45732013000193;SP;Charqueada;RGPS
44563575000198;SP;Chavantes;RGPS
47346275000145;SP;Clementina;RGPS
45291234000173;SP;Colina;RGPS
52381720000148;SP;Colômbia;RGPS
45331188000199;SP;Conchal;RPPS
46634119000117;SP;Conchas;RGPS
44660272000193;SP;Cordeirópolis;RGPS
46156477000161;SP;Coroados;RGPS
46634192000199;SP;Coronel Macedo;RPPS
44660397000113;SP;Corumbataí;RGPS
44730331000152;SP;Cosmópolis;RGPS
45162054000191;SP;Cosmorama;RGPS
46523049000120;SP;Cotia;RPPS
45228319000107;SP;Cravinhos;RPPS
45307980000108;SP;Cristais Paulista;RGPS
46179966000139;SP;Cruzália;RGPS
46668596000101;SP;Cruzeiro;RGPS
47492806000108;SP;Cubatão;RPPS
45704053000121;SP;Cunha;RGPS
46732442000123;SP;Descalvado;RGPS
46523247000193;SP;Diadema;RPPS
65711988000142;SP;Dirce Reis;RPPS
46435921000188;SP;Divinolândia;RPPS
54916283000145;SP;Dobrada;RGPS
45671120000159;SP;Dois Córregos;RPPS em Extinção
48318182000170;SP;Dolcinópolis;RGPS
51814960000126;SP;Dourado;RGPS
44880060000111;SP;Dracena;RGPS
46137485000160;SP;Duartina;RGPS
46940888000143;SP;Dumont;RGPS
44470300000100;SP;Echaporã;RGPS
45089885000185;SP;Eldorado;RGPS
44723740000121;SP;Elias Fausto;RGPS
65711723000144;SP;Elisiário;RGPS
65712648000136;SP;Embaúba;RGPS
46523114000117;SP;Embu das Artes;RPPS
46523148000101;SP;Embu-Guaçu;RGPS
67662544000190;SP;Emilianópolis;RGPS
67996363000108;SP;Engenheiro Coelho;RPPS
45739083000173;SP;Espírito Santo do Pinhal;RGPS
57264509000169;SP;Espírito Santo do Turvo;RGPS
46787644000172;SP;Estância Climática de Campos Novos Paulista;RGPS
46444063000138;SP;Estância de Socorro;RGPS
67168856000141;SP;Estiva Gerbi;RGPS
45112224000123;SP;Estrela d'Oeste;RPPS
46449682000115;SP;Estrela do Norte;RGPS
67662437000161;SP;Euclides da Cunha Paulista;RGPS
46223707000168;SP;Fartura;RGPS
47826763000150;SP;Fernando Prestes;RGPS
47842836000105;SP;Fernandópolis;RPPS
01612848000134;SP;Fernão;RPPS
46523197000144;SP;Ferraz de Vasconcelos;RGPS
44925279000190;SP;Flora Rica;RGPS
53221941000111;SP;Floreal;RPPS
44925691000100;SP;Flórida Paulista;RGPS
44493575000169;SP;Florínea;RGPS
47970769000104;SP;Franca;RGPS
46523072000114;SP;Francisco Morato;RPPS
46523080000160;SP;Franco da Rocha;RPPS
44431161000105;SP;Gabriel Monteiro;RGPS
44518389000137;SP;Gália;RGPS
44518371000135;SP;Garça;RPPS
45660602000103;SP;Gastão Vidigal;RPPS
01559766000173;SP;Gavião Peixoto;RGPS
45660610000150;SP;General Salgado;RPPS
44528842000196;SP;Getulina;RGPS
44441475000199;SP;Glicério;RGPS
46379400000150;SP;Governo do Estado de São Paulo;RPPS
46203469000129;SP;Guaiçara;RGPS
44529592000109;SP;Guaimbê;RPPS
48344014000159;SP;Guaíra;RPPS
45728326000178;SP;Guapiaçu;RPPS
46634275000188;SP;Guapiara;RGPS
45353299000104;SP;Guará;RGPS
51104552000180;SP;Guaraçaí;RGPS
46596318000188;SP;Guaraci;RPPS
45115391000128;SP;Guarani d'Oeste;RGPS
46187506000152;SP;Guarantã;RGPS
48468284000171;SP;Guararapes;RGPS
46523262000131;SP;Guararema;RGPS
46680500000112;SP;Guaratinguetá;RGPS
46634267000131;SP;Guareí;RGPS
48664304000180;SP;Guariba;RGPS
44959021000104;SP;Guarujá;RPPS
46319000000150;SP;Guarulhos;RPPS
68319748000195;SP;Guatapará;RGPS
45746112000124;SP;Guzolândia;RGPS
44568277000190;SP;Herculândia;RGPS
67172437000183;SP;Holambra;RPPS
67995027000132;SP;Hortolândia;RPPS
46137477000114;SP;Iacanga;RGPS
45547395000185;SP;Iacri;RGPS
57263949000100;SP;Iaras;RGPS
45355575000165;SP;Ibaté;RPPS em Extinção
45158193000141;SP;Ibirá;RGPS
46211694000107;SP;Ibirarema;RGPS
45321460000150;SP;Ibitinga;RGPS
46634531000137;SP;Ibiúna;RGPS
45726742000137;SP;Icém;RGPS
49345911000140;SP;Iepê;RGPS
44498467000189;SP;Igaraçu do Tietê;RPPS
45324290000167;SP;Igarapava;RPPS
46694147000120;SP;Igaratá;RGPS
45550167000164;SP;Iguape;RGPS
64037872000107;SP;Ilha Comprida;RGPS
59754648000104;SP;Ilha Solteira;RPPS
46482865000132;SP;Ilhabela;RPPS
44733608000109;SP;Indaiatuba;RPPS
49520133000188;SP;Indiana;RGPS
46947396000180;SP;Indiaporã;RGPS
44919611000103;SP;Inúbia Paulista;RGPS
44563583000134;SP;Ipauçu (antigo Ipaussu);RGPS
46634085000160;SP;Iperó;RGPS
44660603000195;SP;Ipeúna;RGPS
01528506000130;SP;Ipiguá;RPPS
46634283000124;SP;Iporanga;RGPS
49556863000139;SP;Ipuã;RGPS
45786159000111;SP;Iracemápolis;RGPS
45158532000190;SP;Irapuã;RGPS
44926723000191;SP;Irapuru;RGPS
46634374000160;SP;Itaberá;RGPS
46634200000105;SP;Itaí;RPPS
45126851000113;SP;Itajobi;RPPS
44496313000158;SP;Itaju;RGPS
46578498000175;SP;Itanhaém;RPPS
67360362000164;SP;Itaóca;RGPS
46523130000100;SP;Itapecerica da Serra;RPPS
46634291000170;SP;Itapetininga;RPPS
46634358000177;SP;Itapeva;RPPS
46523031000128;SP;Itapevi;RPPS
45281144000100;SP;Itapira;RPPS
67360438000151;SP;Itapirapuã Paulista;RGPS
49979255000137;SP;Itápolis;RGPS
46634408000116;SP;Itaporanga;RGPS
46189726000115;SP;Itapuí;RGPS
44447126000184;SP;Itapura;RPPS
46316600000164;SP;Itaquaquecetuba;RPPS
46634390000152;SP;Itararé;RGPS
46578522000176;SP;Itariri;RGPS
50122571000177;SP;Itatiba;RGPS
46634127000163;SP;Itatinga;RPPS
46313714000150;SP;Itirapina;RGPS
45317955000105;SP;Itirapuã;RGPS
45735461000140;SP;Itobi;RGPS
46634440000100;SP;Itu;RPPS
45780061000157;SP;Itupeva;RPPS
46710422000151;SP;Ituverava;RPPS
52382702000180;SP;Jaborandi;RPPS
50387844000105;SP;Jaboticabal;RPPS
46694139000183;SP;Jacareí;RPPS
45142684000102;SP;Jaci;RGPS
46582185000190;SP;Jacupiranga;RGPS
46410866000171;SP;Jaguariúna;RPPS
45131885000104;SP;Jales;RPPS
45190824000100;SP;Jambeiro;RGPS
46522991000173;SP;Jandira;RPPS
44229821000170;SP;Jardinópolis;RGPS
45780079000159;SP;Jarinu;RGPS
46195079000154;SP;Jaú;RGPS
45353315000150;SP;Jeriquara;RGPS
45290418000119;SP;Joanópolis;RGPS
46444790000103;SP;João Ramalho;RPPS
45141132000171;SP;José Bonifácio;RGPS
44518496000165;SP;Júlio Mesquita;RPPS
01612150000119;SP;Jumirim;RPPS
45780103000150;SP;Jundiaí;RPPS
44881449000181;SP;Junqueirópolis;RGPS
46585964000140;SP;Juquiá;RGPS
46523155000103;SP;Juquitiba;RGPS
45167111000125;SP;Lagoinha;RGPS
46634606000180;SP;Laranjal Paulista;RGPS
44437820000110;SP;Lavínia;RPPS
45200029000155;SP;Lavrinhas;RGPS
46362661000168;SP;Leme;RPPS
46200846000176;SP;Lençóis Paulista;RPPS
45132495000140;SP;Limeira;RPPS
45678000000183;SP;Lindóia;RGPS
44531788000138;SP;Lins;RGPS
47563739000175;SP;Lorena;RGPS
59767921000127;SP;Lourdes;RGPS
46363933000144;SP;Louveira;RPPS
44919918000104;SP;Lucélia;RGPS
44518504000173;SP;Lucianópolis;RGPS
45368016000190;SP;Luiz Antônio;RGPS
44441558000188;SP;Luiziânia;RGPS
44518397000183;SP;Lupércio;RGPS
44544880000132;SP;Lutécia;RGPS
46200853000178;SP;Macatuba;RPPS
51848943000100;SP;Macaubal;RPPS
45115912000147;SP;Macedônia;RGPS
45660628000151;SP;Magda;RPPS
45944428000120;SP;Mairinque;RGPS
46523163000150;SP;Mairiporã;RPPS
46223749000107;SP;Manduri;RGPS
45725355000186;SP;Marabá Paulista;RGPS
44494136000170;SP;Maracaí;RGPS
65712580000195;SP;Marapoama;RGPS
51405231000116;SP;Mariápolis;RGPS
44477909000100;SP;Marília;RPPS
45132719000114;SP;Marinópolis;RPPS
44855443000130;SP;Martinópolis;RGPS
45270188000126;SP;Matão;RGPS
46522959000198;SP;Mauá;RGPS
46935110000146;SP;Mendonça;RGPS
45116092000108;SP;Meridiano;RPPS
65712069000193;SP;Mesópolis;RPPS
45353307000104;SP;Miguelópolis;RPPS
46199253000137;SP;Mineiros do Tietê;RGPS
45116290000171;SP;Mira Estrela;RPPS
46583654000196;SP;Miracatu;RGPS
44438968000170;SP;Mirandópolis;RPPS
44937365000112;SP;Mirante do Paranapanema;RGPS
46612032000149;SP;Mirassol;RGPS
45144748000104;SP;Mirassolândia;RGPS
44763928000101;SP;Mococa;RGPS
46523270000188;SP;Mogi das Cruzes;RPPS
45301264000113;SP;Mogi Guaçu;RGPS
45332095000189;SP;Mogi Mirim;RGPS
44723765000125;SP;Mombuca;RGPS
59854927000131;SP;Monções;RPPS
46578506000183;SP;Mongaguá;RGPS
52846144000167;SP;Monte Alegre do Sul;RGPS
51816247000111;SP;Monte Alto;RGPS
53221701000117;SP;Monte Aprazível;RGPS
52942380000187;SP;Monte Azul Paulista;RGPS
44882074000174;SP;Monte Castelo;RPPS
45787652000156;SP;Monte Mor;RPPS
46643482000107;SP;Monteiro Lobato;RGPS
45345899000112;SP;Morro Agudo;RPPS
45755238000165;SP;Morungaba;RGPS
68319987000145;SP;Motuca;RGPS
44430221000175;SP;Murutinga do Sul;RGPS
01557530000106;SP;Nantes;RGPS
44857027000170;SP;Narandiba;RGPS
45686227000170;SP;Natividade da Serra;RGPS
45279643000154;SP;Nazaré Paulista;RGPS
45145414000147;SP;Neves Paulista;RPPS
45146271000198;SP;Nhandeara;RGPS
49107725000172;SP;Nipoã;RGPS
45094232000194;SP;Nova Aliança;RGPS
60123072000158;SP;Nova Campina;RGPS
65711954000158;SP;Nova Canaã Paulista;RPPS
01613202000171;SP;Nova Castilho;RPPS
71989982000134;SP;Nova Europa;RGPS
45147733000191;SP;Nova Granada;RGPS
44882223000103;SP;Nova Guataporanga;RPPS
44430429000194;SP;Nova Independência;RGPS
53099149000136;SP;Nova Luzitânia;RPPS
45781184000102;SP;Nova Odessa;RGPS
65711699000143;SP;Novais;RGPS
45152139000199;SP;Novo Horizonte;RGPS
46754388000117;SP;Nuporanga;RGPS
44482248000101;SP;Ocauçu;RGPS
46223764000147;SP;Óleo;RGPS
46596151000155;SP;Olímpia;RPPS
45148699000170;SP;Onda Verde;RPPS
44482552000159;SP;Oriente;RGPS
45148970000177;SP;Orindiúva;RPPS
45351749000111;SP;Orlândia;RPPS
46523171000104;SP;Osasco;RPPS
44544898000134;SP;Oscar Bressane;RGPS
53300356000107;SP;Osvaldo Cruz;RGPS
53415717000160;SP;Ourinhos;RPPS
44882637000124;SP;Ouro Verde;RGPS
01611213000112;SP;Ouroeste;RPPS
44927267000102;SP;Pacaembu;RGPS
45149184000194;SP;Palestina;RGPS
45126992000136;SP;Palmares Paulista;RGPS
46609731000130;SP;Palmeira d'Oeste;RPPS
44543981000199;SP;Palmital;RGPS
44918712000160;SP;Panorama;RGPS
44547305000193;SP;Paraguaçu Paulista;RPPS
46643474000152;SP;Paraibuna;RPPS
45127248000156;SP;Paraíso;RPPS
46634309000134;SP;Paranapanema;RPPS
45134236000159;SP;Paranapuã;RPPS
53300331000103;SP;Parapuã;RGPS
46634150000158;SP;Pardinho;RGPS
45685120000108;SP;Pariquera-Açu;RGPS
59858134000190;SP;Parisi;RPPS
45318185000115;SP;Patrocínio Paulista;RGPS
44918928000125;SP;Paulicéia;RGPS
45751435000106;SP;Paulínia;RPPS
01614826000103;SP;Paulistânia;RGPS
45150166000122;SP;Paulo de Faria;RPPS
46189718000179;SP;Pederneiras;RGPS
45290426000165;SP;Pedra Bela;RGPS
63893929000107;SP;Pedranópolis;RGPS
45318466000178;SP;Pedregulho;RGPS
46410775000136;SP;Pedreira;RGPS
64614381000181;SP;Pedrinhas Paulista;RGPS
46578530000112;SP;Pedro de Toledo;RGPS
49576416000141;SP;Penápolis;RGPS
44446904000110;SP;Pereira Barreto;RGPS
46634622000172;SP;Pereiras;RGPS
46578514000120;SP;Peruíbe;RPPS
44431245000149;SP;Piacatu;RGPS
46634457000159;SP;Piedade;RGPS
46634473000141;SP;Pilar do Sul;RGPS
45226214000119;SP;Pindamonhangaba;RGPS
45122942000180;SP;Pindorama;RGPS
45623600000144;SP;Pinhalzinho;RGPS
54279674000104;SP;Piquerobi;RGPS
47563325000146;SP;Piquete;RGPS
45279627000161;SP;Piracaia;RPPS
46341038000129;SP;Piracicaba;RPPS
46223699000150;SP;Piraju;RGPS
44555027000116;SP;Pirajuí;RGPS
45343969000101;SP;Pirangi;RGPS
46523007000199;SP;Pirapora do Bom Jesus;RPPS
54801121000161;SP;Pirapozinho;RGPS
45731650000145;SP;Pirassununga;RGPS
46137451000176;SP;Piratininga;RPPS
45370707000128;SP;Pitangueiras;RPPS
46935763000125;SP;Planalto;RGPS
44543999000190;SP;Platina;RGPS
55021455000185;SP;Poá;RGPS
46608063000126;SP;Poloni;RGPS
44483444000109;SP;Pompéia;RGPS
46227849000101;SP;Pongaí;RGPS
45352267000186;SP;Pontal;RGPS
65712077000130;SP;Pontalinda;RPPS
45162328000142;SP;Pontes Gestal;RPPS
51842177000176;SP;Populina;RPPS
46634580000170;SP;Porangaba;RGPS
46634481000198;SP;Porto Feliz;RPPS
45339363000194;SP;Porto Ferreira;RPPS
65042855000120;SP;Potim;RGPS
45094901000128;SP;Potirendaba;RPPS
67662007000140;SP;Pracinha;RGPS
48664296000171;SP;Pradópolis;RGPS
46177531000155;SP;Praia Grande;RPPS
01576782000174;SP;Pratânia;RGPS
44555688000141;SP;Presidente Alves;RGPS
55251185000107;SP;Presidente Bernardes;RGPS
55293427000117;SP;Presidente Epitácio;RGPS
55356653000108;SP;Presidente Prudente;RPPS
46476131000140;SP;Presidente Venceslau;RPPS
44558856000152;SP;Promissão;RGPS
01612145000106;SP;Quadra;RGPS
44547313000130;SP;Quatá;RPPS
44568749000105;SP;Queiroz;RGPS
46670931000106;SP;Queluz;RGPS
44569051000104;SP;Quintana;RGPS
44723757000189;SP;Rafard;RPPS
44935278000126;SP;Rancharia;RGPS
45167517000108;SP;Redenção da Serra;RGPS
48813638000178;SP;Regente Feijó;RPPS em Extinção
44556033000198;SP;Reginópolis;RGPS
45685872000179;SP;Registro;RPPS
45318581000142;SP;Restinga;RGPS
46634325000127;SP;Ribeira;RGPS
45355914000103;SP;Ribeirão Bonito;RGPS
46634366000113;SP;Ribeirão Branco;RGPS
45318789000161;SP;Ribeirão Corrente;RGPS
46211702000115;SP;Ribeirão do Sul;RGPS
01552221000135;SP;Ribeirão dos Índios;RPPS
67360446000106;SP;Ribeirão Grande;RPPS
46522967000134;SP;Ribeirão Pires;RPPS
56024581000156;SP;Ribeirão Preto;RPPS
45318995000171;SP;Rifaina;RGPS
56338247000177;SP;Rincão;RGPS
46478053000113;SP;Rinópolis;RGPS
45774064000188;SP;Rio Claro;RPPS
44826840000183;SP;Rio das Pedras;RGPS
46522975000180;SP;Rio Grande da Serra;RPPS
45162864000148;SP;Riolândia;RGPS
46634416000162;SP;Riversul;RGPS
67662452000100;SP;Rosana;RGPS
45212008000150;SP;Roseira;RGPS
44437549000113;SP;Rubiácea;RGPS
45135043000112;SP;Rubinéia;RPPS
44534089000141;SP;Sabino;RGPS
53310793000101;SP;Sagres;RGPS
46613196000190;SP;Sales;RPPS
46756029000107;SP;Sales Oliveira;RPPS
46523296000126;SP;Salesópolis;RGPS
46477618000148;SP;Salmourão;RGPS
66831959000187;SP;Saltinho;RGPS
46634507000106;SP;Salto;RGPS
46634093000107;SP;Salto de Pirapora;RPPS
46211686000160;SP;Salto Grande;RGPS
44872778000166;SP;Sandovalina;RGPS
46599270000161;SP;Santa Adélia;RGPS
45135530000185;SP;Santa Albertina;RPPS
46422408000152;SP;Santa Bárbara d'Oeste;RGPS
46694121000181;SP;Santa Branca;RGPS
45135944000104;SP;Santa Clara d'Oeste;RGPS
44751725000197;SP;Santa Cruz da Conceição;RGPS
01611007000102;SP;Santa Cruz da Esperança;RGPS
46371654000122;SP;Santa Cruz das Palmeiras;RGPS
46231890000143;SP;Santa Cruz do Rio Pardo;RGPS
45374469000129;SP;Santa Ernestina;RGPS
45138070000149;SP;Santa Fé do Sul;RPPS
45732377000173;SP;Santa Gertrudes;RGPS
56900848000121;SP;Santa Isabel;RGPS
45282704000132;SP;Santa Lúcia;RGPS
44720530000180;SP;Santa Maria da Serra;RGPS
44919066000155;SP;Santa Mercedes;RGPS
45138336000153;SP;Santa Rita d'Oeste;RPPS
45749819000194;SP;Santa Rita do Passa Quatro;RPPS
45368545000193;SP;Santa Rosa de Viterbo;RGPS
01611211000123;SP;Santa Salete;RPPS
45138088000140;SP;Santana da Ponte Pensa;RGPS
46522983000127;SP;Santana de Parnaíba;RPPS
54279666000150;SP;Santo Anastácio;RGPS
46522942000130;SP;Santo André;RPPS
45302130000117;SP;Santo Antônio da Alegria;RGPS
45331196000135;SP;Santo Antônio de Posse;RPPS
59764399000120;SP;Santo Antônio do Aracanguá;RGPS
45739091000110;SP;Santo Antônio do Jardim;RGPS
45701455000172;SP;Santo Antônio do Pinhal;RGPS
46439113000199;SP;Santo Expedito;RGPS
44445054000136;SP;Santópolis do Aguapeí;RGPS
58200015000183;SP;Santos;RPPS
45195823000158;SP;São Bento do Sapucaí;RGPS
46523239000147;SP;São Bernardo do Campo;RPPS
59307595000175;SP;São Caetano do Sul;RGPS
45358249000101;SP;São Carlos;RGPS
46603395000118;SP;São Francisco;RPPS
46429379000150;SP;São João da Boa Vista;RPPS
45116712000109;SP;São João das Duas Pontes;RPPS
59764472000163;SP;São João de Iracema;RPPS
44919314000168;SP;São João do Pau d'Alho;RGPS
59851543000165;SP;São Joaquim da Barra;RGPS
59851600000106;SP;São José da Bela Vista;RGPS
45200623000146;SP;São José do Barreiro;RGPS
45741659000137;SP;São José do Rio Pardo;RPPS
46588950000180;SP;São José do Rio Preto;RPPS
46643466000106;SP;São José dos Campos;RPPS
59058131000172;SP;São Lourenço da Serra;RGPS
46631248000151;SP;São Luís do Paraitinga;RGPS
46634523000190;SP;São Manuel;RPPS
46634333000173;SP;São Miguel Arcanjo;RGPS
46395000000139;SP;São Paulo;RPPS
46415998000196;SP;São Pedro;RGPS
44567014000167;SP;São Pedro do Turvo;RGPS
70946009000175;SP;São Roque;RPPS
46482832000192;SP;São Sebastião;RPPS
45741527000105;SP;São Sebastião da Grama;RGPS
45369220000125;SP;São Simão;RGPS
46177523000109;SP;São Vicente;RPPS
46634341000110;SP;Sarapuí;RGPS
46223731000105;SP;Sarutaiá;RGPS
52879780000195;SP;Sebastianópolis do Sul;RPPS
44229839000171;SP;Serra Azul;RGPS
44847663000111;SP;Serra Negra;RPPS
44229813000123;SP;Serrana;RPPS
45371820000128;SP;Sertãozinho;RPPS
46587275000174;SP;Sete Barras;RGPS
46596235000199;SP;Severínia;RPPS
45192564000101;SP;Silveiras;RGPS
46634044000174;SP;Sorocaba;RPPS
